datasheet_link,target_col,content
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=10613&DocType=Customer+Drawing&DocLang=English,cable,"  SPECIFICATION CONTROL DRAWING 10613                      CONSTRUCTION DETAILS ELECTRICAL CHARACTERISTICS peers MUTUAL CAPACITANCE 30.0 pF. (98.4 pFim) (maximum) reWTON [ro 000 mr bareace aren HrEOace mansion) an Shertosactie ADDITIONAL REQUIREMENTS sun wa omactncs eae prawn aeso50m eee e vmueleomanmomecrasr mecrewime ome one Geto Lah Busts 1300 Inch (127 mm) mance, (18m) PERS ese Sts (0p, ZH oaks eint-cossined, Insutaron icc7H0) SSA 42% forum) eke senor SECIS oman inutse vest 3040 (sah etsneio {1826 meget re) ao este fowrewerncconseo saci tmrn itn esd Cone Ten iasog, Pon act 10 IMO ope {Test procedures por Neh WE 2750, nls otherwise species) avn Sr lcocxnie Sorce ates ssc xrccncm Bch (tt) (niu Tseabe oF Bn ean) suegriam EE) ERATE ae {roma Roratencrossintes, [acker rotamer ti seamen SSkcaron soe oir) rsa) enact Sasom Soo 5 nian) Stance some) ose esr Bie |xcxer mciness {osc (28) me) in (2mm neat    ee mista 1000 vs ms) ramen) [ne at ranber Une ere specu clr cerca [MEHT 82 b0008, 280 pe) (anim) lc wite dougie y 2m acaaance mina STD a, bei cet Jerse ioewiicaTiON: Outer ckt sat be mata ine Jo (05 ry (nominal) teas Soaen mara ow loner odes ana sutbes ay to aie ego runber, 8 |ERGREERING REFERENCE Pesenny cpa ary shor creme ody be fre PERATURE RATING se sa va Fay ote pec rer pin, Spence we aan ngewe ron TE Cac a oe                   Gina Rate, TE Connective. a TE connect og) ae Yaseen       "
https://source.z2data.com/2021/3/25/9/48/37/151/841181257/22511635.pdf,cable,"Data Sheet HUBER+SUHNER Formable microwave cable SUCOFORM_141_CU Item: 22511635 Description  Seton: Formate, andrmablearaves to erg microwave abies RGAU2 sension nonagne, 50 On, 33 GH, 165 C, 03 53   sno och Technical Data Oetctic PIE aymrtosoemien) 20500 Pan HER SUHNERSUCOFORA 14 Cu Ohm Pro} Fie www wore    vest srat000 powers borin om Fe pont ome 119 rome Buscswswauy cnetan fworanosee exon) const ponssec mitt Additional information (otto ob HUBER SU*NER CABLES GENERA CATALOGUE crn yr met HUBER SUMNER ptr)  Data Sheet HUBER+SUHNER Formable microwave cable SUCOFORM_141_CU Item: 22511635 Matix ype Ataaton {amu a0 + Bp J and menu Power CW [fol 005) (om (im are TM   "
https://source.z2data.com/2022/4/15/4/22/30/628915/PdfFile_850243.pdf,cable,"Data Sheet HUBER+SUHNER Formable microwave cable SUCOFORM_86_FEP Item: 22511942 Description   Seton: Formate, andrmablearaves to erg microwave abies   Technical Data condor Ste eprersverped We 050m et Fe ctnaus enna paps) RALICI 16 2enmsiot    1219100   Fane Seen ut agen fuorenosee enor const arose av mint sane GE) Dope maka ns Additional information     Data Sheet HUBER+SUHNER Formable microwave cable SUCOFORM_86_FEP Item: 22511942   Matix ype Ataaton {amu a0 + Bp J and menu Power CW [fol 005) (om (im TM  "
https://source.z2data.com/2022/7/6/3/39/6/197219/9879548/PdfFile406593.pdf,cable,Data Sheet HUBER+SUHNER Flexible RF cable ENVIROFLEX_400 Item: 22512280 Description   a   ]   Technical Data cme contr ore Series see to ume entice ore Sees sea 0 sem Pra HJBERYSUNERENMROFLEX tb 0 GUL pe) A Se 35 Ez pect ower)   enn Shien rst pat becom Ue 89 onsec const mitt   Additional information   aay cts cru en 2097 Rpacant pray RADON RF 8  Data Sheet HUBER+SUHNER Flexible RF cable ENVIROFLEX_400 Item: 22512280  Data Sheet HUBER+SUHNER Flexible RF cable ENVIROFLEX_400 Item: 22512280 Matix ype Ataaton {amu a0 + Bp J and menu Power CW [fol 005) (om (im are TM  
https://source.z2data.com/2022/1/25/11/57/59/180375/PdfFile_275503.pdf,cable,Data Sheet HUBER+SUHNER Flexible RF cable K_01152-07 Item: 22511192 Description   omens arcaisen eens =   Technical Data vreenn sons Spina Fey one no seem ced irl eemson ay Son toy Sean Spectra seeing    EC 5 A UL ont ame Buscawsway note Additional information   Data Sheet HUBER+SUHNER Flexible RF cable K_01152-07 Item: 22511192 Matix ype Ataaton {amu a0 + Bp J and menu Power CW [fol 005) (om (im are TM  
https://source.z2data.com/2022/10/20/15/21/51/862754/4249297/PdfFile_264574.pdf,cable,"Data Sheet HUBER+SUHNER Flexible RF cable RG_142_B/U Item: 22510037 Description RG: RG type Reales Technical Data   condor ie iret We 085000 pony FE etna enena paps) RALEDI- sssamecas vreenn sone Spina Fey Crean wey eral aston Sotto   ee estoncom Fe pastor enmss, Dusen comer Additional information   TMC ren ATSDR me enn TARO)    Data Sheet HUBER+SUHNER Flexible RF cable RG_142_B/U Item: 22510037 Matix ype Ataaton {amu a0 + Bp J and menu Power CW [fol 005) (om (im are TM  "
https://source.z2data.com/2022/1/25/7/5/48/474558/HUBERSUHNERRG400UDataSheet.pdf,cable,"Data Sheet HUBER+SUHNER Flexible RF cable RG_400_/U Item: 22510080 Description   RG: RG type RF ealas   Technical Data saat FE etna enena paps) RALEDI- sstmmecas ta acy See etin   ee estoncom Fe pastor enmss, ore enon const Additional information   Data Sheet HUBER+SUHNER Flexible RF cable RG_400_/U Item: 22510080 Matix ype Ataaton {amu a0 + Bp J and menu Power CW [fol 005) (om (im are TM  "
https://source.z2data.com/2022/5/1/21/51/36/167901/PdfFile_119251.pdf,cable,Data Sheet HUBER+SUHNER Flexible RF cable RG_214_/U Item: 22510057 Description   RG: RG type Reales Teincoeewetmnine   Technical Data ete Fe Payee) 28m ute etc ore Sees fea 09% arm at FIC onan) amt asm ss0t8 SpentngFaganay cone wey srl aston on Sono m Spectra oe Shane asin vest 1sigt0m BANE Ren eng ay  worenosee exon const Additional information   Data Sheet HUBER+SUHNER Flexible RF cable RG_214_/U Item: 22510057 Matix ype Ataaton {amu a0 + Bp J and menu Power CW [fol 005) (om (im are TM  
https://timesmicrowave.com/wp-content/uploads/2022/03/lmr-1200-coax-cables-datasheet.pdf,cable,"TFRIMES secrowsee 0015 LMR -1200 Flexible Low Loss Communications Coax Ideal for... + Medium Antenna Feeder runs + Jumper Assemblies for 1-5/8"" & 2-1/4 Feeders * Building-Top Sites + Any application (e.g. WLL, GPS, LMR, WLAN, WISP, WiMax, SCADA, Mobile Antennas) requiring an easily routed, low loss RF cable      pre      ee ee THR-I20008. OasoorNeletgh PE Slack ae ae rE Muinur Tape 0828 (2352)  nas Coper 0872 (2483) ores ket (eoetahle) 1.20 (048)    SendRadus: Histon tam) 60                 Guo         end Radus:tepesied im) 120 es Sensng arent ion) 18 IesalatonTenperaize Range A185 40085 Woot Tamim) ous Stage Temperature Range aueses O10 Tene Stengh veg) ""300 802) | | Opening Temperature Range ____0/o185_41e85 Fat Pte Oh in gm) 25047)   ne Dey noms) 1875) npesnce re s0 Capac semgrin) 23158)      0 (019) IoneCondicr  ohst08 (Rm) 052 (0) ule Conaucr hrs t000 (Ren) 037 tage winstne teoo 6000 acat Spare vote Rus s000   wo (000) TMS-COAX + worwsAimesmicrowave.com  a TREIMES secsosssese.0 oer ee erent a)   00   10 (ite ne)      I ra    Calculate Attenuation = ( 0srao)-VPE + (@.0010)- Fee aes asst a.m tnaricon scene) vyswre1o Ambient = 256 (77 F)  Fovee   \VSWR=*.0; Ambient = +40 C; Inner Conductor = 100 C (212 F}; Sea Level: dry air atmospheric pressure: no solar loading (000) TMS-COAX + wwr-timesmicrowave.com a  Tres [MICROWAVE SYSTEMS    le Low Loss Communications Coax   FLO) BY] Bo.                    Seine Come smwozmy 201 @s) hex Seow Cone smwo2ms 120) @8) NA. Spin now Cone W027 20) 8) Hk Sena Fr Comp 02m 189 8) NA Sem Cane AS 3H GH) 222 GH) 120 (HO) 02m 189 @8) NA Seon Cone AS 31 an) 307 (Hx) 1am ws) pica 23 G8) 173 eo) 08 25 (68)173 eo) 0308 2269) 173 440) 0190259) 24) 173 4400881 83}     BApanS         Install Tools         052 1-96"" Box neon (reas) steps 1716 Boe Ween (rete) Siiptoot sis2 126 For UR 1200 elapse corrector: Cag Tot isa te5 (tbe end tact a Pesarement ase i926 eplcement ade oan al   2 (000) TMS-COAX + worwsAimesmicrowave.com  Times (MICROWAVE SYSTEMS            FZ al! eae _ =a             (Gre Kt (CKSI0OTT GKSIZ00TT Sanda Gua Ke each) Nosing Grp e207 we 2007 Splutaces ype (eo) (cad Sn cesotmr = cSaora0T {50 200 Junton (ea) os Sink ceeotar ceeotar Luveato 1200 urs each) Stndardenty Por Gusher SC-12007 se-200"" rye Cais 632)  Stones nity Pare Fut Rang of Po SiexCmtinaonsAvatase anger le conzcor ce aur Dua Cate Sippor Bock itt 10) anger ls Suppring Hertvare Compote Range af Suppring Marware dsp Arale Seep tengent Shur SKUZOT Shapin Hangers (Gt 10)   (000) TMS-COAX + wwr-timesmicrowave.com o  "
https://literature.hubersuhner.com/Technologies/Radiofrequency/MicrowavecabelesEN/?gotofirstsearchresult=MINIBEND%20R-2.5&page=1,cable,
https://www.alphawire.com/products/cable/alpha-essentials/coaxial-cable/9174/,cable,"English English Spanish c  a 1 2 a    Region Africa & Middle East APAC Europe North America South America Dashboard Join Welcome User LOGOUT LOGIN 0 Unsupported Browser It looks like youa  re using a web browser that we dona  t support. To get the best experience, please use one of these supported browsers. &check; Chrome &check; Firefox &check; Edge &check; Opera &check; Safari Products Cable Wire Accessories Custom Markets Aerospace and Defense Automated Systems Consumer Electronics Energy Industrial Packaging Medical Devices Pulp and Paper Robotics Semiconductor Resources Knowledge Center Regulation and Compliance Terms and Conditions Tools RoHS Certification Search Help Partners Find a Distributor Alpha Wire > Products > Cable > Alpha Essentials > Coaxial Cable > 9174 > Coaxial Cable 9174 Products > Cable > Alpha Essentials > Coaxial Cable > 9174 > Cable Alpha Essentials Alpha Wire Industrial Series Cable EcoGen i   Pro-Tekta  : The European Cable System Xtra-Guard Performance Cable Coaxial Cable 9174 This picture is representative only and may not match the specific configuration of the product listed on this page. Please refer to the product specifications for more information on this part number and its exact configuration. Download RoHS Certificate Coaxial Cable 9174 Part Number: 9174 Download RoHS Certificate Share Alpha Wire's Coaxial Cable 9174 twitter linkedin email facebook copy url send as sms Alpha Wire offers 50-, 75-, 93-, and 100-ohm coaxial, twinaxial, and triaxial cables in a wide range of insulation and jacket materials and rated for UL, CSA and military specifications. We now also provide non-magnetic coaxial cable options 9849 and 9851 , which provide better signal transmission with minimal distortion while handling higher frequencies. Looking for a space-saving option We also offer Micro Coaxial cable, ideal for customers looking for uninterrupted signal transmission in compact spaces. Request Samples View Pricing Add to Cart Find a Stocking Distributor Construction Applicable specifications Environmental Other Properties View Pricing View Pricing Find a Stocking Distributor Construction Diameter (""in"") 1) Component 1 1 x 1 COAX a) Conductor 26 (7/34) AWG BCW 0.019 b) Insulation 0.0205"" Wall, Nom. Polyethylene (PE) 0.060 (1) Color(s) Cond Color Cond Color Cond Color 1 CLEAR 2) Shield TC BRAID Shield, 85% Coverage (min.) 3) Jacket 0.012"" Wall, Nom., Type I PVC 0.102+/- 0.002 a) Color(s) Black, Red b) Print ALPHA WIRE-* P/N 9174 RG 174/U RU AWM STYLE 1354   CE   ROHS * = Factory Code Applicable Specifications 1) UL AWM/STYLE 1354 60 C / 30 V RMS 2) Military MIL-C-17D/119F RG 174/U 85 C / 1100 V RMS 3) CE EU Low Voltage Directive 2006/95/EC Environmental 1) CE: EU Directive 2011/65/EU(RoHS2) This product complies with European Directive 2011/65/EU (RoHS Directive) of the European Parliament and of the Council of 8 June 2011. No exemptions are required for RoHS Compliance on this item. Refer to Alpha Wire RoHS Certificate Search . 2) REACH Regulation (EC 1907/2006) This product does not contain Substances of Very High Concern (SVHC) listed on the European Union's REACH candidate list in excess of 0.1% mass of the item. For up-to-date information, see Alpha's REACH SVHC Declaration . 3) California Proposition 65 Outer surface materials used in manufacturing this part meet the requirements of California Proposition 65. Properties Physical & Mechanical Properties 1) Temperature Range -40 to 80 C 2) Bend Radius 10X Cable Diameter 3) Pull Tension 3.9 lbs. max. Electrical Properties Engineering purposes only 1) Voltage Rating 1100 V RMS 2) Characteristic Impedance 50  +/- 2 3) Ground Capacitance 30.8 pf/ft @1 kHz, Nominal 4) Velocity of Propagation 66 % 5) Conductor DCR 96.7 /1000ft @20 C, Nominal 6) OA Shield DCR 11.8 /1000ft @20 C, Nominal 7) Voltage Withstanding 4.5 kV (min.) 8) Corona Extinction 1.5 kV (min.) 9) SRL 20 db (min.) 10) Attenuation (max. dB/100ft) 6 @ 50 MHz 48 @ 1 GHz Other Packaging Flange x Traverse x Barrel (inches) a) 1200 FT 12 x 4.5 x 3.5 Continuous Length b) 1000 FT 6.5 x 6 x 1.9 Continuous Length c) 500 FT 6.5 x 4 x 2.5 Continuous Length d) 100 FT 3.5 x 3 x 1.125 Continuous Length Spool dimensions may vary slightly. Notes a) Red jacket & 1200 ft. put-up available by special order only. Minimums may apply. Prompt Text I Agree OK Cart Added ( ) ' ' to your cart Get a Sample Request a free product sample Get Sample Quick Links RoHS Search Competitor Cross REACH Find a Distributor Resources Request a Sample Heat Shrink Size Guide Regulation and Compliance Speak to Sales Product Changes About Alpha Wire About Alpha Wire About Eco Gen News and Events Career Opportunities Help ISO Certifications Follow Us Facebook LinkedIn 1-800-52-ALPHA Terms and Conditions Privacy Policy Customer Support Sitemap Copyright  2024 Alpha Wire, All Rights Reserved. Cookie Settings"
https://mm.digikey.com/Volume0/opasdata/d220001/medias/docus/2430/Coaxial%20Cable%20Systems%20non-plenum.pdf,cable,
https://www.alphawire.com/products/cable/alpha-essentials/coaxial-cable/9316/,cable,"English English Spanish c  a 1 2 a    Region Africa & Middle East APAC Europe North America South America Dashboard Join Welcome User LOGOUT LOGIN 0 Unsupported Browser It looks like youa  re using a web browser that we dona  t support. To get the best experience, please use one of these supported browsers. &check; Chrome &check; Firefox &check; Edge &check; Opera &check; Safari Products Cable Wire Accessories Custom Markets Aerospace and Defense Automated Systems Consumer Electronics Energy Industrial Packaging Medical Devices Pulp and Paper Robotics Semiconductor Resources Knowledge Center Regulation and Compliance Terms and Conditions Tools RoHS Certification Search Help Partners Find a Distributor Alpha Wire > Products > Cable > Alpha Essentials > Coaxial Cable > 9316 > Coaxial Cable 9316 Products > Cable > Alpha Essentials > Coaxial Cable > 9316 > Cable Alpha Essentials Alpha Wire Industrial Series Cable EcoGen i   Pro-Tekta  : The European Cable System Xtra-Guard Performance Cable Coaxial Cable 9316 This picture is representative only and may not match the specific configuration of the product listed on this page. Please refer to the product specifications for more information on this part number and its exact configuration. Download RoHS Certificate Coaxial Cable 9316 Part Number: 9316 Download RoHS Certificate Share Alpha Wire's Coaxial Cable 9316 twitter linkedin email facebook copy url send as sms Alpha Wire offers 50-, 75-, 93-, and 100-ohm coaxial, twinaxial, and triaxial cables in a wide range of insulation and jacket materials and rated for UL, CSA and military specifications. We now also provide non-magnetic coaxial cable options 9849 and 9851 , which provide better signal transmission with minimal distortion while handling higher frequencies. Looking for a space-saving option We also offer Micro Coaxial cable, ideal for customers looking for uninterrupted signal transmission in compact spaces. Request Samples View Pricing Add to Cart Find a Stocking Distributor Construction Applicable specifications Environmental Other Properties View Pricing View Pricing Find a Stocking Distributor Construction Diameter (""in"") 1) Component 1 1 x 1 COAX a) Conductor 25 (7/.0067) AWG SCW 0.020 b) Insulation 0.020"" Wall, Nom. PTFE 0.060 (1) Color(s) Cond Color Cond Color Cond Color 1 CLEAR 2) Shield SPC BRAID Shield, 94% Coverage, min. 3) Jacket 0.010"" Wall, Nom., FEP 0.098 (0.102 max.) a) Color(s) NATURAL TAN b) Print ALPHA WIRE-* P/N 9316 MIL-DTL-17 M17/113-RG 316 12814   E346462 1C 26 AWG SHIELDED 200C (UL) C(UL) CMG FT4 OR AWM 1971 150C 125V    CE   ROHS * = Factory Code Note: Product may have c(UL) or CSA markings depending upon plant of manufacture. Applicable Specifications 1) UL AWM/STYLE 1971 150 C / 125 V RMS CMG 200 C 2) CSA International C(UL) TYPE CMG 200 C FT4 3) Military MIL-C-17/113 RG 316/U 200 C / 900 V RMS 4) CE EU Low Voltage Directive 2006/95/EC Environmental 1) CE: EU Directive 2011/65/EU(RoHS2) This product complies with European Directive 2011/65/EU (RoHS Directive) of the European Parliament and of the Council of 8 June 2011. No exemptions are required for RoHS Compliance on this item. Refer to the RoHS Certificate of Compliance for more detail. 2) REACH Regulation (EC 1907/2006) This product does not contain Substances of Very High Concern (SVHC) listed on the European Union's REACH candidate list in excess of 0.1% mass of the item. For up-to-date information, please see Alpha's REACH SVHC Declaration . 3) California Proposition 65 Outer surface materials used in manufacturing this part meet the requirements of California Proposition 65. Properties Physical & Mechanical Properties 1) Temperature Range -55 to 200 C 2) Bend Radius 10X Cable Diameter 3) Pull Tension 2.11 lbs. max. Electrical Properties Engineering purposes only 1) Voltage Rating 900 V RMS 2) Characteristic Impedance 50  +/- 2 3) Ground Capacitance 29.3 pf/ft @1 kHz, Nominal 4) Velocity of Propagation 70 % 5) Conductor DCR 85.8 /1000ft @20 C, Nominal 6) OA Shield DCR 8.5 /1000ft @20 C, Nominal 7) Voltage Withstanding 2 kV, min. 8) Corona Extinction 1.2 kV, min. 9) SRL 30 db @ 50 MHz 30 @ 100 MHz 23 @ 400 MHz 21 @ 1 GHz 17 db @ 3 GHz 10) Attenuation (max. dB/100ft) 7.5 @ 50 MHz 11 @ 100 MHz 21 @ 400 MHz 38 @ 1 GHz 58 @ 3 GHz Other Packaging Flange x Traverse x Barrel (inches) a) 1000 FT 9 x 4.5 x 3.5 max. 3 separate pieces; Min length/piece 100 FT. b) 500 FT 6.5 x 4 x 2.5 max. 2 separate pieces; Min length/piece 100 FT. c) 100 FT 3.5 x 3 x 1.125 Continuous Length d) Bulk (made-to-order) Max. 3 pieces per 1000 FT./Min length 100 FT. [Spool dimensions may vary slightly] Prompt Text I Agree OK Cart Added ( ) ' ' to your cart Get a Sample Request a free product sample Get Sample Quick Links RoHS Search Competitor Cross REACH Find a Distributor Resources Request a Sample Heat Shrink Size Guide Regulation and Compliance Speak to Sales Product Changes About Alpha Wire About Alpha Wire About Eco Gen News and Events Career Opportunities Help ISO Certifications Follow Us Facebook LinkedIn 1-800-52-ALPHA Terms and Conditions Privacy Policy Customer Support Sitemap Copyright  2024 Alpha Wire, All Rights Reserved. Cookie Settings"
https://mm.digikey.com/Volume0/opasdata/d220001/medias/docus/4810/C1156.pdf,cable,
https://www.alphawire.com/disteAPI/SpecPDF/DownloadProductSpecPdf?productPartNumber=9436,cable,"@ AlphaWire Customer Specification PART NO. 9436                                          Construction Dimetra ) component 1x1 COR fn conductor 7/4) AWG Tinned Copper aoowe by nsston (045 Wal. Non. FA aor econ) cond [cor ond [ear _[eond [eater Lavaca snes ined Copper SPRAL Shad Oe Coverage min ace [0018 Wal, Nom, FA aon acolo ie Applicable Specifications ine [fd Low vonage Diecive 00987 i}      Environmental      [1 CEU Diecve 2071/6572 ROHS2)   his product complies wth European Dvecive 2011/85/20 (ROHS Directv) af he European Pariament and of the Councl of 8 June 2011, No exemptions are equa for RoHS Compliance on ths tem Refer tothe ROHS Ceticste of Compliance for more deta   [REACH Regustion 190772008)               his product does nat contain Substances of Very High Concer SVHC) sted onthe European Union's REACH candidate at in exces of 1% mass ofthe em. For up-to-date information, please se Ana's REACH SVC Declaration            Properties                            Physical & Mechanical Properties Temperature Range [ow ise Bend Radius 10K Cable Diameter ectrcal Properties Engineering purposes oly  Worage Rati boy, Py characteristic mpedance Sowers 5 Ground Capactance 3365 pit @1 Az Nomina li Velocity of Propagation oe 5) conductor DR a2 w/ro00R @20 G max fo) Atenuation (max 68/1007) 760 10Mi Other Packaging ange x Waverse x Barel Gree) [azar 5.12 354236 Continuous Length [spool dimensions may vary slighty   wou alphowire com  Alpha Wie 2200 US Highway 27 South Fetnand IN 47374 Tet 7-80052 ALPHA  Athough Alpha Wire Alpha"") makes every reasonable effort to ensure thre accuracy atthe tine of publication information and specications described Neen are subject to exors or omissone and to changes without notice, ad the isting of such information and secleations does nt ensure product eval.  Alpha provides the information and speciation heen onan ""ASS"" bai with no presentations or warrants, whether express, tatty or implied. ano event wl Alpha be lable ar any damages (nduding consequent ndect incidental special, punitive, oF remplay) whatsoever, even Alpha had been adveed ofthe posbityof such damages whether nan action under contrat, neghgence (or ay other ther, ang outa rin conection with the use or inability to use the infrmation or specications described heen [ALPHA WIRE - CONFIDENTIAL AND PROPRIETARY Notice to petson receiving this document andor technica information. This document Is confidential ans the exclusive propery of ALPHA WIRE, and is merely an loan and subject a recall by ALPHA WIRE a ary time. By taking possession of hs document, the recipient acknowledges and apres that this document cannot be used in any manner adverse to the interests of ALPHA WIRE, and that 99 potion ofthis document may be copied or otherwise reproduced without the pio wien consent of ALPHA WIRE lathe af of conflicting contactual provsons, this notice shall govern the status of ths document. 2024 [ALPHA WIRE - al ght reserved  @ AlphaWire EU/UK/China ROHS CERTIFICATE OF COMPLIANCE To Whom t May Concern  Alpha Wie Pact Number 9436 9436, RoHS-Compliant Commencing With 8/1/2003 Production Note: al colors and putups This document cetfisthat the Alpha pat number cited above including all psckasing materials s manufactured in accordance with Directive 2011/55/8U o the European Parliament, etter known asthe ROHS Dect (commonly known a5 ROHS 2} with egal 0 ertiction ofthe use of certain hazardous substances uted in the manufacture of elecicl and elscioni equipment. Thi cetfaton fertends to amending Ovective 2015/863/EU which expanded the tof rested substances t 10 tem (cornmeniy known as ROHS 3) Ths product alo complies with UK - RoHS. The reader veletrd to these Oiectves fr the spac defnitons and extents ofthe Directives. No Exemptions are requiced for RoHS Compliance on this ter. Adonal Alpha cris that the sted part numbers in compliance with china RoHS ""Marking for Contl of Pllution by Electronic nirmaton Product standard S/T 11364-2014. This products als in compliance with China ROHS 2 pee GB/T 26872-2011 Substance Maximum Control Value Lead (01% by weight (10 pom) Mercury (01% by weight (1000 pom) adi (001% by weight (100 ppm) Hexavalent chromium (01% by weight (1000 ppm) Polbrominated Biphenyl (P88) (01% by weight (100 pom) PolorominatedDipheny Ethers PBDE) Including Deca-80E (01% by weight (1000 pom) '2-<thythex) phthalate (DEHP) (01% by weight (100 pom) Butyl ben phat (88 ) (01% by weight (100 pom) Dibuy phthalate (08 ) (01% by weight (100 pom) Disobtyl phthalate (18 ) (01% by weight (1000 pom)  The information provided in ths documant and disosure i comet to the best of Alpha Wie's knowledge, infrmation and lat the date ofits lease. The information provided is designed any asa general guide forthe safe handing storage, and any other operation ofthe product itself or the one that it wll become part of The intent af this documents nt tobe considered a arranty oF quay Speccaton.Regulatry informatio is for guidance purposes only. Product uses ae responsible fr determining the applicability of Ieilation and regulations basa on ther individual usage ofthe product  Authorized Signatory forthe Alpha Wire: QDS Dave Watson, Director of Engineering 8/10/2024   Alpha Wine 2200 US Highway 27 South chad IN 47374 Tel 1-908-925-2000  "
https://www.alphawire.com/disteAPI/SpecPDF/DownloadProductSpecPdf?productPartNumber=9442,cable,"@ arphawire == Customer Specification PART NO. 9442 Construction component 1x 1 COAX, [a Conductor 2 (1/80) AWG Siver Copper Alo by sutton [ao02e"" wal, Norn PFA [oy cot (cond [color [cond [color [cond 7 [ataci rn shee Timed Copper Alay SPIRAL Shel 00% Coverage, min Jacket [Doo12"" wa, Nom. PFA, [a colons ware   Applicable Specifications         nee fv tow Voge Diecve 20857 J |   Environmental      [1 CEU Diecve 2071/6572 ROHS2)   Pariament and of the Councl of 8 June 2011, No exemptions are equa for RoHS his product complies wth European Dvecive 2011/85/20 (ROHS Directv) af he European Compliance on ths tem Refer tothe ROHS Ceticste of Compliance for more deta   [REACH Regustion 190772008)   his product does nat contain Substances of Very High Concer SVHC) sted onthe European Union's REACH candidate at in exces of 1% mass ofthe em. For up-to-date information, please se Ana's REACH SVC Declaration              Properties                              Physical & Mechanical Properties Temperature Range 70a 150% Bend Radius Ox Cable Diameter Electrical Properties Engineering purposes oly  Worage Rati boy, Py characteristic mpedance ow sr-5 5 Ground Capactance 33 pee wz Nominal li Velocity of Propagation eos 5) conductor DR [2296 w/ro00n @20 G mae fo) Atenuation (max 68/1007) 213.@ Tome Other Packaging ange x Waverse x Barel Gree) [azar 5.12 354236 Continuous Length [spool dimensions may vary slighty   wou alphowire com  Alpha Wie 2200 US Highway 27 South Fetnand IN 47374 Tet 7-80052 ALPHA  Athough Alpha Wire Alpha"") makes every reasonable effort to ensure thre accuracy atthe tine of publication information and specications described Neen are subject to exors or omissone and to changes without notice, ad the isting of such information and secleations does nt ensure product eval.  Alpha provides the information and speciation heen onan ""ASS"" bai with no presentations or warrants, whether express, tatty or implied. ano event wl Alpha be lable ar any damages (nduding consequent ndect incidental special, punitive, oF remplay) whatsoever, even Alpha had been adveed ofthe posbityof such damages whether nan action under contrat, neghgence (or ay other ther, ang outa rin conection with the use or inability to use the infrmation or specications described heen [ALPHA WIRE - CONFIDENTIAL AND PROPRIETARY Notice to petson receiving this document andor technica information. This document Is confidential ans the exclusive propery of ALPHA WIRE, and is merely an loan and subject a recall by ALPHA WIRE a ary time. By taking possession of hs document, the recipient acknowledges and apres that this document cannot be used in any manner adverse to the interests of ALPHA WIRE, and that 99 potion ofthis document may be copied or otherwise reproduced without the pio wien consent of ALPHA WIRE lathe af of conflicting contactual provsons, this notice shall govern the status of ths document. 2024 [ALPHA WIRE - al ght reserved  @ AlphaWire EU/UK/China ROHS CERTIFICATE OF COMPLIANCE To Whom t May Concern  Alpha Wie Part Number 9442  9442, RoHS-Compllant Commencing With 8/1/2003 Production Note: al colors and putups This document cetfisthat the Alpha pat number cited above including all psckasing materials s manufactured in accordance with Directive 2011/55/8U o the European Parliament, etter known asthe ROHS Dect (commonly known a5 ROHS 2} with egal 0 ertiction ofthe use of certain hazardous substances uted in the manufacture of elecicl and elscioni equipment. Thi cetfaton fertends to amending Ovective 2015/863/EU which expanded the tof rested substances t 10 tem (cornmeniy known as ROHS 3) Ths product alo complies with UK - RoHS. The reader veletrd to these Oiectves fr the spac defnitons and extents ofthe Directives. No Exemptions are requiced for RoHS Compliance on this ter. Adonal Alpha cris that the sted part numbers in compliance with china RoHS ""Marking for Contl of Pllution by Electronic nirmaton Product standard S/T 11364-2014. This products als in compliance with China ROHS 2 pee GB/T 26872-2011 Substance Maximum Control Value Lead (01% by weight (10 pom) Mercury (01% by weight (1000 pom) adi (001% by weight (100 ppm) Hexavalent chromium (01% by weight (1000 ppm) Polbrominated Biphenyl (P88) (01% by weight (100 pom) PolorominatedDipheny Ethers PBDE) Including Deca-80E (01% by weight (1000 pom) '2-<thythex) phthalate (DEHP) (01% by weight (100 pom) Butyl ben phat (88 ) (01% by weight (100 pom) Dibuy phthalate (08 ) (01% by weight (100 pom) Disobtyl phthalate (18 ) (01% by weight (1000 pom)  The information provided in ths documant and disosure i comet to the best of Alpha Wie's knowledge, infrmation and lat the date ofits lease. The information provided is designed any asa general guide forthe safe handing storage, and any other operation ofthe product itself or the one that it wll become part of The intent af this documents nt tobe considered a arranty oF quay Speccaton.Regulatry informatio is for guidance purposes only. Product uses ae responsible fr determining the applicability of Ieilation and regulations basa on ther individual usage ofthe product  Authorized Signatory forthe Alpha Wire: QDS Dave Watson, Director of Engineering 8/10/2024   Alpha Wine 2200 US Highway 27 South chad IN 47374 Tel 1-908-925-2000  "
